2023-03-12 09:43:59.392948 [INFO   ] [APP] application started
2023-03-12 10:01:49.245189 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 151000; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 10:01:49.301573 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 151100; ask volumes: 1000; bid prices: 151000; bid volumes: 3400
2023-03-12 10:01:49.301634 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151200; ask volumes: 53; bid prices: 150800; bid volumes: 57
2023-03-12 10:01:49.307320 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 150800; bid volumes: 11
2023-03-12 10:01:49.350515 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 151200; ask volumes: 53; bid prices: 0; bid volumes: 0
2023-03-12 10:01:49.407635 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 151500; ask volumes: 25; bid prices: 0; bid volumes: 0
2023-03-12 10:01:49.407672 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 151000; bid volumes: 1400
2023-03-12 10:01:49.524097 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 151000; ask volumes: 11400; bid prices: 150900; bid volumes: 2000
2023-03-12 10:01:49.524251 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151600; ask volumes: 10074; bid prices: 150800; bid volumes: 46
2023-03-12 10:01:49.531303 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 150900; bid volumes: 1000
2023-03-12 10:01:49.853966 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150900; ask volumes: 11400; bid prices: 150800; bid volumes: 1000
2023-03-12 10:01:49.854059 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151400; ask volumes: 10000; bid prices: 150800; bid volumes: 46
2023-03-12 10:01:50.093229 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150900; ask volumes: 11400; bid prices: 150800; bid volumes: 1000
2023-03-12 10:01:50.093265 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151400; ask volumes: 10000; bid prices: 150800; bid volumes: 46
2023-03-12 10:01:50.265710 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 150900; ask volumes: 9400; bid prices: 150800; bid volumes: 3000
2023-03-12 10:01:50.265767 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151400; ask volumes: 10000; bid prices: 150800; bid volumes: 46
2023-03-12 10:01:50.603518 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 150900; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 10:01:50.609250 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 151000; ask volumes: 10000; bid prices: 150800; bid volumes: 17650
2023-03-12 10:01:50.609310 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151400; ask volumes: 10000; bid prices: 150800; bid volumes: 78
2023-03-12 10:01:50.786538 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 151000; ask volumes: 10400; bid prices: 150800; bid volumes: 3000
2023-03-12 10:01:50.786577 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151400; ask volumes: 10000; bid prices: 150800; bid volumes: 78
2023-03-12 10:01:51.105276 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 151000; ask volumes: 1000; bid prices: 150900; bid volumes: 8040
2023-03-12 10:01:51.105315 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151500; ask volumes: 10000; bid prices: 150800; bid volumes: 78
2023-03-12 10:01:51.273953 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 151000; ask volumes: 2400; bid prices: 150900; bid volumes: 4040
2023-03-12 10:01:51.273990 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151500; ask volumes: 10000; bid prices: 150800; bid volumes: 78
2023-03-12 10:01:51.309836 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 151000; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 10:01:51.511087 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 151100; ask volumes: 1000; bid prices: 151000; bid volumes: 16640
2023-03-12 10:01:51.511168 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151600; ask volumes: 10074; bid prices: 150800; bid volumes: 78
2023-03-12 10:01:51.610353 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 151100; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 10:01:51.846574 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 151200; ask volumes: 2400; bid prices: 151100; bid volumes: 1100
2023-03-12 10:01:51.846667 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151600; ask volumes: 74; bid prices: 150800; bid volumes: 78
2023-03-12 10:01:51.914967 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 151200; ask volumes: 2000; bid prices: 0; bid volumes: 0
2023-03-12 10:01:52.006369 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 151600; ask volumes: 20; bid prices: 0; bid volumes: 0
2023-03-12 10:01:52.035684 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 151500; ask volumes: 10620; bid prices: 151300; bid volumes: 2880
2023-03-12 10:01:52.035759 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151600; ask volumes: 54; bid prices: 150800; bid volumes: 10078
2023-03-12 10:01:52.057464 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 151500; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 10:01:52.160545 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 151800; ask volumes: 2000; bid prices: 0; bid volumes: 0
2023-03-12 10:01:52.268055 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152000; ask volumes: 13640; bid prices: 151700; bid volumes: 14620
2023-03-12 10:01:52.268128 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151600; ask volumes: 54; bid prices: 151200; bid volumes: 10000
2023-03-12 10:01:52.599391 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152000; ask volumes: 14650; bid prices: 151800; bid volumes: 8000
2023-03-12 10:01:52.599429 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151600; ask volumes: 54; bid prices: 151300; bid volumes: 10000
2023-03-12 10:01:52.768781 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 151900; ask volumes: 10000; bid prices: 151700; bid volumes: 2000
2023-03-12 10:01:52.768877 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151600; ask volumes: 54; bid prices: 151300; bid volumes: 10000
2023-03-12 10:01:52.917158 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 151800; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 10:01:53.093755 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152000; ask volumes: 11000; bid prices: 151900; bid volumes: 1210
2023-03-12 10:01:53.093850 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151600; ask volumes: 54; bid prices: 151100; bid volumes: 10000
2023-03-12 10:01:53.108195 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 152000; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 10:01:53.360044 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152100; ask volumes: 15670; bid prices: 151900; bid volumes: 1210
2023-03-12 10:01:53.360110 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151600; ask volumes: 54; bid prices: 151400; bid volumes: 10000
2023-03-12 10:01:53.511897 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152100; ask volumes: 15670; bid prices: 151900; bid volumes: 1210
2023-03-12 10:01:53.511925 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151600; ask volumes: 54; bid prices: 151400; bid volumes: 10000
2023-03-12 10:01:53.804268 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 151400; bid volumes: 5
2023-03-12 10:01:53.815060 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152100; ask volumes: 9000; bid prices: 151900; bid volumes: 11210
2023-03-12 10:01:53.815094 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151600; ask volumes: 54; bid prices: 151400; bid volumes: 9995
2023-03-12 10:01:54.036102 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152300; ask volumes: 13690; bid prices: 152100; bid volumes: 10400
2023-03-12 10:01:54.036250 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151600; ask volumes: 54; bid prices: 151400; bid volumes: 9995
2023-03-12 10:01:54.120269 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 151600; ask volumes: 54; bid prices: 0; bid volumes: 0
2023-03-12 10:01:54.304841 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 152400; ask volumes: 1680; bid prices: 152500; bid volumes: 2000
2023-03-12 10:01:54.304875 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152600; ask volumes: 16710; bid prices: 152400; bid volumes: 2020
2023-03-12 10:01:54.304922 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 151800; ask volumes: 54; bid prices: 151600; bid volumes: 9946
2023-03-12 10:01:54.362257 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 151800; ask volumes: 54; bid prices: 0; bid volumes: 0
2023-03-12 10:01:54.554308 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 151800; bid volumes: 93
2023-03-12 10:01:54.557095 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152500; ask volumes: 2700; bid prices: 152400; bid volumes: 2020
2023-03-12 10:01:54.557175 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152000; ask volumes: 89; bid prices: 151800; bid volumes: 9886
2023-03-12 10:01:54.781349 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152500; ask volumes: 1700; bid prices: 152400; bid volumes: 2020
2023-03-12 10:01:54.781390 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152000; ask volumes: 89; bid prices: 151800; bid volumes: 10000
2023-03-12 10:01:55.076637 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152700; ask volumes: 15700; bid prices: 152400; bid volumes: 12000
2023-03-12 10:01:55.076748 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152000; ask volumes: 89; bid prices: 151800; bid volumes: 10000
2023-03-12 10:01:55.259134 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 152000; ask volumes: 89; bid prices: 0; bid volumes: 0
2023-03-12 10:01:55.331316 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152600; ask volumes: 2000; bid prices: 152500; bid volumes: 1270
2023-03-12 10:01:55.331381 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152100; ask volumes: 2; bid prices: 152000; bid volumes: 9911
2023-03-12 10:01:55.447560 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 152600; ask volumes: 7710; bid prices: 0; bid volumes: 0
2023-03-12 10:01:55.543039 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152600; ask volumes: 8200; bid prices: 152500; bid volumes: 1270
2023-03-12 10:01:55.543080 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152100; ask volumes: 2; bid prices: 152000; bid volumes: 9911
2023-03-12 10:01:55.816038 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 152600; bid volumes: 1000
2023-03-12 10:01:55.841380 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152700; ask volumes: 1000; bid prices: 152500; bid volumes: 1000
2023-03-12 10:01:55.841466 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152100; ask volumes: 2; bid prices: 152000; bid volumes: 10000
2023-03-12 10:01:55.958090 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 152100; ask volumes: 2; bid prices: 0; bid volumes: 0
2023-03-12 10:01:56.053263 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152700; ask volumes: 8000; bid prices: 152500; bid volumes: 12700
2023-03-12 10:01:56.053308 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152200; ask volumes: 249; bid prices: 152000; bid volumes: 10000
2023-03-12 10:01:56.315352 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152900; ask volumes: 12740; bid prices: 152600; bid volumes: 11720
2023-03-12 10:01:56.315431 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152200; ask volumes: 249; bid prices: 152000; bid volumes: 10000
2023-03-12 10:01:56.447016 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 152200; ask volumes: 249; bid prices: 0; bid volumes: 0
2023-03-12 10:01:56.600418 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152700; ask volumes: 9000; bid prices: 152500; bid volumes: 10000
2023-03-12 10:01:56.600535 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152300; ask volumes: 181; bid prices: 152200; bid volumes: 9751
2023-03-12 10:01:56.800611 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152700; ask volumes: 10000; bid prices: 152500; bid volumes: 2000
2023-03-12 10:01:56.800684 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152300; ask volumes: 181; bid prices: 152000; bid volumes: 10000
2023-03-12 10:01:57.032503 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152700; ask volumes: 9400; bid prices: 152500; bid volumes: 3000
2023-03-12 10:01:57.032551 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152300; ask volumes: 181; bid prices: 152000; bid volumes: 10000
2023-03-12 10:01:57.291793 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152900; ask volumes: 14750; bid prices: 152600; bid volumes: 11000
2023-03-12 10:01:57.291931 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152300; ask volumes: 181; bid prices: 152100; bid volumes: 10000
2023-03-12 10:01:57.595348 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152700; ask volumes: 8400; bid prices: 152600; bid volumes: 1000
2023-03-12 10:01:57.595418 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152300; ask volumes: 181; bid prices: 152100; bid volumes: 10000
2023-03-12 10:01:57.841501 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152700; ask volumes: 14780; bid prices: 152500; bid volumes: 1000
2023-03-12 10:01:57.841536 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152300; ask volumes: 181; bid prices: 152000; bid volumes: 10000
2023-03-12 10:01:58.065856 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152800; ask volumes: 12190; bid prices: 152600; bid volumes: 1000
2023-03-12 10:01:58.065924 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152300; ask volumes: 181; bid prices: 152000; bid volumes: 10000
2023-03-12 10:01:58.332849 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152900; ask volumes: 15150; bid prices: 152700; bid volumes: 1000
2023-03-12 10:01:58.332948 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152300; ask volumes: 181; bid prices: 152200; bid volumes: 10000
2023-03-12 10:01:58.540864 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152900; ask volumes: 15150; bid prices: 152600; bid volumes: 4000
2023-03-12 10:01:58.540899 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152300; ask volumes: 181; bid prices: 152200; bid volumes: 10000
2023-03-12 10:01:58.794241 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152700; ask volumes: 14170; bid prices: 152500; bid volumes: 1000
2023-03-12 10:01:58.794333 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152300; ask volumes: 181; bid prices: 152200; bid volumes: 10000
2023-03-12 10:01:59.013463 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152600; ask volumes: 8400; bid prices: 152400; bid volumes: 13000
2023-03-12 10:01:59.013528 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152300; ask volumes: 181; bid prices: 151900; bid volumes: 10000
2023-03-12 10:01:59.209406 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 152300; ask volumes: 48; bid prices: 0; bid volumes: 0
2023-03-12 10:01:59.264356 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152600; ask volumes: 18170; bid prices: 152300; bid volumes: 5000
2023-03-12 10:01:59.264399 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152300; ask volumes: 133; bid prices: 151800; bid volumes: 10000
2023-03-12 10:01:59.533991 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152500; ask volumes: 10400; bid prices: 152300; bid volumes: 1000
2023-03-12 10:01:59.534085 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152300; ask volumes: 133; bid prices: 151900; bid volumes: 10000
2023-03-12 10:01:59.847266 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152400; ask volumes: 9400; bid prices: 152300; bid volumes: 1000
2023-03-12 10:01:59.847337 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152300; ask volumes: 133; bid prices: 152000; bid volumes: 23
2023-03-12 10:02:00.009823 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 152500; ask volumes: 1400; bid prices: 152500; bid volumes: 1000
2023-03-12 10:02:00.025610 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152600; ask volumes: 13770; bid prices: 152400; bid volumes: 1130
2023-03-12 10:02:00.025675 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152300; ask volumes: 133; bid prices: 152000; bid volumes: 23
2023-03-12 10:02:00.249562 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 152700; ask volumes: 2000; bid prices: 0; bid volumes: 0
2023-03-12 10:02:00.336384 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153000; ask volumes: 9760; bid prices: 152700; bid volumes: 12200
2023-03-12 10:02:00.336468 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152300; ask volumes: 133; bid prices: 152100; bid volumes: 10
2023-03-12 10:02:00.402920 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 152300; ask volumes: 133; bid prices: 0; bid volumes: 0
2023-03-12 10:02:00.529137 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153000; ask volumes: 7760; bid prices: 152700; bid volumes: 3200
2023-03-12 10:02:00.529168 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152400; ask volumes: 209; bid prices: 152300; bid volumes: 9867
2023-03-12 10:02:00.811391 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152900; ask volumes: 8000; bid prices: 152700; bid volumes: 10000
2023-03-12 10:02:00.811477 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152400; ask volumes: 209; bid prices: 152200; bid volumes: 10000
2023-03-12 10:02:01.078159 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152900; ask volumes: 15770; bid prices: 152700; bid volumes: 1000
2023-03-12 10:02:01.078205 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152400; ask volumes: 209; bid prices: 152100; bid volumes: 10
2023-03-12 10:02:01.312122 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152900; ask volumes: 13770; bid prices: 152700; bid volumes: 1000
2023-03-12 10:02:01.312171 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152400; ask volumes: 209; bid prices: 152200; bid volumes: 10000
2023-03-12 10:02:01.575968 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 152900; ask volumes: 13770; bid prices: 152700; bid volumes: 1000
2023-03-12 10:02:01.576012 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152400; ask volumes: 209; bid prices: 152200; bid volumes: 10000
2023-03-12 10:02:01.705136 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 153000; ask volumes: 1000; bid prices: 0; bid volumes: 0
2023-03-12 10:02:01.746611 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 152400; ask volumes: 57; bid prices: 0; bid volumes: 0
2023-03-12 10:02:01.844961 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153200; ask volumes: 13760; bid prices: 152900; bid volumes: 2000
2023-03-12 10:02:01.845031 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152400; ask volumes: 152; bid prices: 152200; bid volumes: 10000
2023-03-12 10:02:01.845905 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 152400; ask volumes: 152; bid prices: 0; bid volumes: 0
2023-03-12 10:02:02.040056 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153000; ask volumes: 8000; bid prices: 152800; bid volumes: 14000
2023-03-12 10:02:02.040128 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152500; ask volumes: 31; bid prices: 152400; bid volumes: 9848
2023-03-12 10:02:02.324968 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153100; ask volumes: 11000; bid prices: 152900; bid volumes: 4000
2023-03-12 10:02:02.325051 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152500; ask volumes: 31; bid prices: 152400; bid volumes: 10000
2023-03-12 10:02:02.609655 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153000; ask volumes: 1400; bid prices: 152900; bid volumes: 2000
2023-03-12 10:02:02.609731 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152500; ask volumes: 31; bid prices: 152400; bid volumes: 10000
2023-03-12 10:02:02.645562 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 153000; ask volumes: 1400; bid prices: 0; bid volumes: 0
2023-03-12 10:02:02.760059 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153200; ask volumes: 12760; bid prices: 153000; bid volumes: 2000
2023-03-12 10:02:02.760161 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152500; ask volumes: 31; bid prices: 152400; bid volumes: 10000
2023-03-12 10:02:02.771137 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 152500; ask volumes: 31; bid prices: 0; bid volumes: 0
2023-03-12 10:02:03.048509 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153500; ask volumes: 20; bid prices: 153400; bid volumes: 10000
2023-03-12 10:02:03.048583 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 152600; ask volumes: 19; bid prices: 152500; bid volumes: 9969
2023-03-12 10:02:03.104513 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 152600; ask volumes: 19; bid prices: 0; bid volumes: 0
2023-03-12 10:02:03.260070 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 153600; ask volumes: 11000; bid prices: 0; bid volumes: 0
2023-03-12 10:02:03.330140 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153800; ask volumes: 10770; bid prices: 153600; bid volumes: 2000
2023-03-12 10:02:03.330214 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153000; ask volumes: 86; bid prices: 152800; bid volumes: 9844
2023-03-12 10:02:03.350118 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 153000; ask volumes: 86; bid prices: 0; bid volumes: 0
2023-03-12 10:02:03.556181 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153700; ask volumes: 4770; bid prices: 153500; bid volumes: 1000
2023-03-12 10:02:03.556239 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153200; ask volumes: 23; bid prices: 153100; bid volumes: 9914
2023-03-12 10:02:03.764537 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153600; ask volumes: 8000; bid prices: 153500; bid volumes: 2000
2023-03-12 10:02:03.764623 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153200; ask volumes: 23; bid prices: 153000; bid volumes: 10000
2023-03-12 10:02:04.004903 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 153000; bid volumes: 91
2023-03-12 10:02:04.066782 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153700; ask volumes: 9000; bid prices: 153500; bid volumes: 4000
2023-03-12 10:02:04.066910 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153200; ask volumes: 23; bid prices: 153000; bid volumes: 9909
2023-03-12 10:02:04.210610 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 153000; bid volumes: 33
2023-03-12 10:02:04.289694 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153700; ask volumes: 3760; bid prices: 153500; bid volumes: 2000
2023-03-12 10:02:04.289727 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153200; ask volumes: 23; bid prices: 153000; bid volumes: 10000
2023-03-12 10:02:04.295474 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 153200; ask volumes: 23; bid prices: 0; bid volumes: 0
2023-03-12 10:02:04.598254 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153700; ask volumes: 15160; bid prices: 153400; bid volumes: 4000
2023-03-12 10:02:04.598293 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153300; ask volumes: 239; bid prices: 153000; bid volumes: 10000
2023-03-12 10:02:04.808936 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153500; ask volumes: 10680; bid prices: 153300; bid volumes: 14000
2023-03-12 10:02:04.808983 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153300; ask volumes: 239; bid prices: 153000; bid volumes: 10000
2023-03-12 10:02:05.011329 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 153300; ask volumes: 6; bid prices: 0; bid volumes: 0
2023-03-12 10:02:05.026508 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153500; ask volumes: 1280; bid prices: 153400; bid volumes: 3000
2023-03-12 10:02:05.026538 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153300; ask volumes: 233; bid prices: 152800; bid volumes: 10000
2023-03-12 10:02:05.293852 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153500; ask volumes: 14450; bid prices: 153300; bid volumes: 3020
2023-03-12 10:02:05.293902 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153300; ask volumes: 233; bid prices: 152800; bid volumes: 10000
2023-03-12 10:02:05.458206 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 153300; ask volumes: 72; bid prices: 0; bid volumes: 0
2023-03-12 10:02:05.538400 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153400; ask volumes: 11400; bid prices: 153200; bid volumes: 3020
2023-03-12 10:02:05.538512 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153300; ask volumes: 161; bid prices: 152600; bid volumes: 10097
2023-03-12 10:02:05.787419 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153400; ask volumes: 9000; bid prices: 153200; bid volumes: 4020
2023-03-12 10:02:05.787457 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153300; ask volumes: 161; bid prices: 152700; bid volumes: 10000
2023-03-12 10:02:05.921808 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 153200; bid volumes: 1020
2023-03-12 10:02:06.082773 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153300; ask volumes: 10790; bid prices: 153100; bid volumes: 5000
2023-03-12 10:02:06.082862 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 153300; ask volumes: 161; bid prices: 152600; bid volumes: 10097
2023-03-12 10:02:06.359131 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 153300; ask volumes: 10790; bid prices: 153100; bid volumes: 6000
